x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
160.32,7.99,219.93,219.71,9.95,187.8701,7.678026,111.1214
85.24,7.99,164.43,315.78,0.65,44.20404,7.828753,204.0899
0.0,7.97,97.68,89.18,4.7,60.2168,7.859884,136.0181
136.68,7.99,163.13,180.5,1.97,142.3235,7.785596,92.65527
239.95,7.99,153.27,287.23,0.3,196.7861,7.943264,162.3607
285.39,7.97,212.68,300.06,9.98,192.9189,7.701714,258.0426
211.51,7.99,299.14,198.7,3.29,172.6407,7.748759,190.3917
250.75,7.98,299.93,232.84,-5.05,237.0952,7.878241,287.5306
280.71,7.98,206.43,201.26,-5.04,274.9075,7.881752,180.863
279.08,7.98,81.97,243.94,-3.72,257.8613,7.833518,72.58564
300.0,7.98,6.18,285.17,9.97,180.5231,7.705428,52.8788
258.9,8.0,74.86,247.82,9.95,164.9823,7.653802,35.20271
147.06,7.99,68.07,5.2,10.03,113.2359,7.761068,179.395
53.88,7.98,62.42,311.83,1.98,27.16611,7.806534,122.1186
0.0,7.99,26.16,120.83,-4.98,17.52333,7.913896,15.23501
76.57,7.97,25.39,208.74,-5.05,68.15724,7.886393,8.6443
128.88,7.99,125.77,91.34,-4.96,151.9387,7.913145,131.2981
186.39,7.99,236.15,323.28,-5.0,173.6114,7.927917,250.9849
204.08,7.97,300.0,164.26,-5.02,209.8253,7.916828,280.1078
134.31,7.99,239.66,322.45,-4.68,115.3282,7.938471,257.2122
246.07,7.98,225.46,37.15,-4.95,257.6531,7.922838,241.7984
212.2,7.97,220.11,223.54,-5.05,200.6771,7.904902,205.0487
102.81,7.99,252.48,319.57,-5.01,90.29122,7.917179,267.4185
0.0,7.99,300.0,148.5,5.68,65.10246,7.857363,281.1556
64.35,7.97,60.89,175.82,0.63,56.32662,7.902508,15.65553
99.74,7.98,119.53,191.42,-5.04,99.18153,7.905997,100.2692
201.37,8.0,171.39,287.46,-5.03,187.0979,7.904184,181.9773
184.87,7.98,97.28,244.12,8.61,147.8856,7.671264,10.20406
135.32,7.97,30.74,244.12,-2.06,106.1233,7.839623,19.46326
53.8,7.99,29.76,262.26,-5.05,33.11242,7.901892,27.3131
85.97,7.98,300.0,107.13,10.03,35.75297,7.657887,176.2878
49.66,7.98,61.41,87.21,10.04,139.8785,7.834669,30.24056
284.17,7.99,102.59,328.71,10.0,269.328,7.838689,222.6877
196.81,7.98,195.19,342.96,-4.99,183.577,7.903022,216.0207
77.38,7.98,230.24,68.33,-4.95,98.52256,7.94914,238.1914
0.0,7.98,221.5,121.69,8.36,77.80886,7.794991,197.1476
97.29,7.99,165.97,325.87,10.0,72.48501,7.836798,300.7474
199.92,7.99,150.71,304.55,1.97,90.99892,7.885438,166.0176
292.31,7.98,136.98,336.62,-4.99,282.7338,7.904951,156.7973
269.2,8.0,210.87,65.54,-4.95,287.8808,7.947182,219.6868
175.48,7.98,275.96,54.86,-4.95,190.6544,7.942704,288.8177
63.8,7.97,240.35,118.89,8.36,162.1814,7.892909,256.9447
17.84,7.97,225.65,197.45,3.29,60.20963,7.88934,140.7362
100.42,8.0,265.39,294.59,-5.03,84.55628,7.896467,276.2155
174.97,7.98,300.0,196.1,-5.04,169.7165,7.918348,279.5118
241.76,8.0,225.57,340.16,-4.99,234.8701,7.929768,244.8636
300.0,7.98,127.76,206.76,-5.04,293.1906,7.905633,106.2026
261.44,7.99,82.86,79.76,-4.95,283.9681,7.927377,86.19695
143.62,7.99,44.96,311.71,2.99,120.5892,7.919711,90.31794
4.79,7.97,4.13,89.38,10.04,155.6963,7.861503,75.00873
15.03,7.97,70.04,100.73,-0.96,47.97351,7.960104,66.49718
64.34,8.0,0.0,71.57,10.05,22.59496,7.787099,139.043
8.61,7.98,129.99,13.64,6.04,130.4824,7.861374,163.212
44.31,7.99,182.27,24.31,-3.3,56.34899,7.867645,207.0167
149.49,8.0,229.75,265.58,-5.05,132.748,7.907938,228.446
