x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
100.02,8.0,99.97,91.2,3.33,167.0742,7.922379,98.62728
100.02,7.98,99.97,79.19,4.0,172.2703,7.807965,114.0244
100.02,8.0,99.97,324.54,-5.0,88.28003,7.90057,117.0595
100.02,8.0,99.97,355.22,-5.0,98.4409,7.929868,121.0492
100.02,7.98,99.97,352.49,0.58,93.83897,7.944057,145.3869
100.02,7.99,99.97,327.75,10.0,30.84244,7.774737,210.1028
100.02,8.0,99.96,197.12,-0.42,88.32014,7.874981,62.13135
100.02,7.98,99.96,341.12,1.92,82.09677,7.885539,152.9238
100.02,7.97,99.96,275.83,-3.67,75.16415,7.832768,102.5924
100.02,7.99,99.97,149.27,-5.0,110.9325,7.923682,81.83271
100.02,8.0,99.97,3.99,-2.42,102.4013,7.852138,129.5338
100.02,7.99,99.97,152.0,-2.0,114.8187,7.95075,72.38638
100.02,8.0,99.97,106.68,4.17,171.5164,7.853415,78.26466
100.02,7.98,99.97,317.35,-5.0,86.21313,7.911777,115.1124
100.02,7.98,99.97,242.67,-5.0,81.79179,7.917624,90.20916
100.02,7.99,99.97,238.67,-5.0,82.52753,7.929143,88.97887
